# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1775217616568000000,1775217670541000000,0
workspaceModel.load.cache.from.file.ms,1775217616568000000,1775217670541000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775217616568000000,1775217670541000000,0
workspaceModel.global.updates.ms,1775217616568000000,1775217670541000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775217616568000000,1775217670541000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775217616568000000,1775217670541000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775217616568000000,1775217670541000000,0
workspaceModel.load.cache.metadata.from.file.ms,1775217616568000000,1775217670541000000,0
workspaceModel.save.cache.to.file.ms,1775217616568000000,1775217670541000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775217616568000000,1775217670541000000,0
jps.apply.loaded.storage.ms,1775217616568000000,1775217670541000000,0
workspaceModel.replace.project.model.ms,1775217616568000000,1775217670541000000,0
workspaceModel.cachedValue.clear.count,1775217616568000000,1775217670541000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1775217616568000000,1775217670541000000,0
workspaceModel.on.changed.ms,1775217616568000000,1775217670541000000,0
workspaceModel.update.unloaded.entities.ms,1775217616568000000,1775217670541000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1775217616568000000,1775217670541000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1775217616568000000,1775217670541000000,0
workspaceModel.to.snapshot.ms,1775217616568000000,1775217670541000000,0
workspaceModel.cachedValue.total.get.count,1775217616568000000,1775217670541000000,3
workspaceModel.workspaceFileIndexData.processFileSets.ms,1775217616568000000,1775217670541000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1775217616568000000,1775217670541000000,0
workspaceModel.pre.handlers.ms,1775217616568000000,1775217670541000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1775217616568000000,1775217670541000000,3
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1775217616568000000,1775217670541000000,0
workspaceModel.updates.ms,1775217616568000000,1775217670541000000,0
workspaceModel.loading.from.cache.ms,1775217616568000000,1775217670541000000,0
workspaceModel.workspaceFileIndexData.init.ms,1775217616568000000,1775217670541000000,0
workspaceModel.initializing.ms,1775217616568000000,1775217670541000000,0
workspaceModel.updates.count,1775217616568000000,1775217670541000000,0
workspaceModel.collect.changes.ms,1775217616568000000,1775217670541000000,0
workspaceModel.init.bridges.ms,1775217616568000000,1775217670541000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1775217616568000000,1775217670541000000,3
workspaceModel.full.replace.project.model.ms,1775217616568000000,1775217670541000000,0
workspaceModel.workspaceFileIndexData.instances.count,1775217616568000000,1775217670541000000,0
workspaceModel.check.recursive.update.ms,1775217616568000000,1775217670541000000,0
workspaceModel.cachedValue.calculated.count,1775217616568000000,1775217670541000000,0
workspaceModel.cachedValue.from.cache.count,1775217616568000000,1775217670541000000,3
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1775217616568000000,1775217670541000000,1
workspaceModel.on.before.changed.ms,1775217616568000000,1775217670541000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1775217616568000000,1775217670541000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1775217616568000000,1775217670541000000,0
workspaceModel.loading.total.ms,1775217616568000000,1775217670541000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1775217616568000000,1775217670541000000,0
workspaceModel.updates.precise.ms,1775217616568000000,1775217670541000000,0
workspaceModel.cachedValueWithParameters.clear.count,1775217616568000000,1775217670541000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1775217616568000000,1775217670541000000,0
StorageLockContext.competingThreads.avg,1775217616568000000,1775217670541000000,0.0
DirectByteBufferAllocator.hits,1775217616568000000,1775217670541000000,0
FilePageCache.capacityInBytes,1775217616568000000,1775217670541000000,629145600
StorageLockContext.competingThreads.max,1775217616568000000,1775217670541000000,0
FilePageCache.pageFastCacheHits,1775217616568000000,1775217670541000000,15
FilePageCache.totalPageLoadsUs,1775217616568000000,1775217670541000000,4870
FilePageCache.totalPageDisposalsUs,1775217616568000000,1775217670541000000,9
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775217616568000000,1775217670541000000,48250880
DirectByteBufferAllocator.misses,1775217616568000000,1775217670541000000,3
FilePageCache.maxRegisteredFiles,1775217616568000000,1775217670541000000,1097
MappedFileStorage.storages,1775217616568000000,1775217670541000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1775217616568000000,1775217670541000000,30179
FileChannelInterruptsRetryer.totalRetriedAttempts,1775217616568000000,1775217670541000000,0
FilePageCache.disposedBuffers,1775217616568000000,1775217670541000000,6
FilePageCache.pageLoadsAboveSizeThreshold,1775217616568000000,1775217670541000000,0
FilePageCache.maxCacheSizeInBytes,1775217616568000000,1775217670541000000,449855488
MappedFileStorage.totalBytesMapped,1775217616568000000,1775217670541000000,0
FilePageCache.pageLoads,1775217616568000000,1775217670541000000,3
FilePageCache.pageHits,1775217616568000000,1775217670541000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775217616568000000,1775217670541000000,3145728
DirectByteBufferAllocator.reclaimed,1775217616568000000,1775217670541000000,6
StorageLockContext.competingThreads.90P,1775217616568000000,1775217670541000000,0
DirectByteBufferAllocator.disposed,1775217616568000000,1775217670541000000,3
MappedFileStorage.totalPagesMapped,1775217616568000000,1775217670541000000,0
FilePageCache.uncachedFileAccess,1775217616568000000,1775217670541000000,2
VFS.invertedFileNameIndex.requests,1775217616568000000,1775217670541000000,0
VFS.fileChildByName,1775217616568000000,1775217670541000000,367
VFS.rootsCount,1775217616568000000,1775217670541000000,0.0
VFS.folderCaseSensitivityReads,1775217616568000000,1775217670541000000,0
VFS.fileByIdCache.misses,1775217616568000000,1775217670541000000,6
VFS.fileByIdCache.hits,1775217616568000000,1775217670541000000,0
FlushQueue.queueSizeMax,1775217616568000000,1775217670541000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1775217616568000000,1775217670541000000,598754
AWTEventQueue.dispatchTime90PNs,1775217616568000000,1775217670541000000,0
FlushQueue.executionTime90PNs,1775217616568000000,1775217670541000000,0
FlushQueue.waitingTimeAvgNs,1775217616568000000,1775217670541000000,0.0
FlushQueue.waitingTime90PNs,1775217616568000000,1775217670541000000,0
FlushQueue.waitingTimeMaxNs,1775217616568000000,1775217670541000000,0
WriteAction.executionsCount,1775217616568000000,1775217670541000000,2
AWTEventQueue.dispatchTimeMaxNs,1775217616568000000,1775217670541000000,0
FlushQueue.queueSize90P,1775217616568000000,1775217670541000000,0
FlushQueue.executionTimeAvgNs,1775217616568000000,1775217670541000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1775217616568000000,1775217670541000000,6704441069
ReadAction.executionsCount,1775217616568000000,1775217670541000000,2728
FlushQueue.tasksExecuted,1775217616568000000,1775217670541000000,0
NonBlockingReadAction.failedExecutionsCount,1775217616568000000,1775217670541000000,0
AWTEventQueue.eventsDispatched,1775217616568000000,1775217670541000000,0
AWTEventQueue.dispatchTimeAvgNs,1775217616568000000,1775217670541000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1775217616568000000,1775217670541000000,22
NonBlockingReadAction.failedExecutionTimeUs,1775217616568000000,1775217670541000000,0
FlushQueue.queueSizeAvg,1775217616568000000,1775217670541000000,0.0
FlushQueue.executionTimeMaxNs,1775217616568000000,1775217670541000000,0
cacheStateStorage.set.counter,1775217616568000000,1775217670541000000,0
cacheStateStorage.get.counter,1775217616568000000,1775217670541000000,0
cacheStateStorage.set.duration,1775217616568000000,1775217670541000000,0
cacheStateStorage.get.duration,1775217616568000000,1775217670541000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1775217616568000000,1775217670541000000,0
LowMemory.gcOverloaded,1775217616568000000,1775217670541000000,0
lexer.JAVA.time.ns,1775217616568000000,1775217670541000000,1567134
writeAction.count,1775217616568000000,1775217670541000000,2
DiskQueryRelay.tasksRequested,1775217616568000000,1775217670541000000,0
parser.JAVA.size.bytes,1775217616568000000,1775217670541000000,24
writeAction.median.wait.ms,1775217616568000000,1775217670541000000,0
writeAction.wait.ms,1775217616568000000,1775217670541000000,0
parser.JAVA.time.ns,1775217616568000000,1775217670541000000,8055020
writeAction.max.wait.ms,1775217616568000000,1775217670541000000,25
lexer.JAVA.size.bytes,1775217616568000000,1775217670541000000,24
DiskQueryRelay.tasksExecuted,1775217616568000000,1775217670541000000,0
LowMemory.gcLoad,1775217616568000000,1775217670541000000,0.006472260082788631
DiskQueryRelay.taskWaitingTotalTimeUs,1775217616568000000,1775217670541000000,0
